pair_id,split,priority,chk_priority,chk_zone,chk_district,chk_state,chk_headcount,chk_entry_count,chk_hazard,chk_location,all_pass,summary_preview
SLM-001413,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-3 Ahmedabad (Gujarat): flooding and medical emergencies, 27 affected across 5 reports. Dispatch rescue bo"
SLM-001414,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-5 Gaya, Bihar. 6 reports, 130 affected. Send ambulance and res"
SLM-001415,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages, ZONE-4 Rajkot, Gujarat. 5 reports, 79 affected. Dispatch sandbags and water pump pl"
SLM-001416,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-3 Surat, Gujarat -- flooding and rescue emergencies. 7 reports, 20 affected. Dispatch water pump and rescu"
SLM-001417,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and medical emergencies in ZONE-4 Thanjavur, Tamil Nadu; 39 affected, 5 reports. Send road clearance "
SLM-001418,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-2 Pune, Maharashtra. 6 reports, 118 affected. rescue boat and "
SLM-001419,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-4 Mumbai, Maharashtra -- rescue emergencies and flooding. 5 reports, 92 affected. NDRF rescue team and road"
SLM-001420,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Nashik (Maharashtra): rescue emergencies and flooding plus 1 more, 123 affected across 5 reports. Dep"
SLM-001421,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-2 Udupi, Karnataka; 91 affected, 6 reports. Dispatch rescue boat and roa"
SLM-001422,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and rescue emergencies plus 1 more in ZONE-2 Patna, Bihar; 40 affected, 5 reports. Deploy ambulance a"
SLM-001423,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and medical emergencies plus 2 more in ZONE-1 Varanasi, Uttar Pradesh; 224 affected, 6 reports"
SLM-001424,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and medical emergencies plus 1 more in ZONE-1 Howrah, West Bengal; 197 affected, 7 reports. NDRF flood "
SLM-001425,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and medical emergencies plus 1 more in ZONE-1 Murshidabad, West Bengal; 95 affected, 6 reports. NDRF fl"
SLM-001426,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 1 more, ZONE-2 Thanjavur, Tamil Nadu. 6 reports, 122 affected. Send water p"
SLM-001427,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Howrah (West Bengal): medical emergencies and flooding plus 1 more, 73 affected across 6 reports. wate"
SLM-001428,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. medical emergencies and flooding plus 2 more in ZONE-5 Nashik, Maharashtra; 78 affected, 9 reports. Deploy NDR"
SLM-001429,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Kolhapur, Maharashtra -- flooding and road blockages plus 1 more. 11 reports, 262 affected. Send fire "
SLM-001430,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-3 Kozhikode, Kerala; 80 affected, 5 reports. NDRF rescue team and NDRF f"
SLM-001431,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 2 more, ZONE-3 Coimbatore, Tamil Nadu. 5 reports, 59 affected. Send NDRF fl"
SLM-001432,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-1 Barpeta, Assam. 5 reports, 146 affected. Dispatch ambulance and water pu"
SLM-001433,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and road blockages plus 1 more, ZONE-3 Alappuzha, Kerala. 5 reports, 68 affected. Deploy rescue rope an"
SLM-001434,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Kottayam (Kerala): flooding and road blockages plus 1 more, 72 affected across 6 reports. Dispatch res"
SLM-001435,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-5 Kolkata, West Bengal -- road blockages and rescue emergencies plus 2 more. 6 reports, 138 affected. traff"
SLM-001436,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-3 Thanjavur, Tamil Nadu. 9 reports, 148 affected. Dispatch wat"
SLM-001437,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies, ZONE-5 Alappuzha, Kerala. 5 reports, 53 affected. Send ambulance and water pu"
SLM-001438,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-3 Alappuzha (Kerala): flooding and medical emergencies plus 2 more, 46 affected across 5 reports. Send N"
SLM-001439,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-5 Chennai, Tamil Nadu. 5 reports, 52 affected. Dispatch life j"
SLM-001440,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies plus 1 more, ZONE-4 Kendrapara, Odisha. 7 reports, 90 affected. Deploy relief su"
SLM-001441,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: medical emergencies and flooding plus 1 more, ZONE-2 Coimbatore, Tamil Nadu. 7 reports, 103 affected. Send NDRF "
SLM-001442,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding plus 1 more in ZONE-4 Varanasi, Uttar Pradesh; 38 affected, 5 reports. Dispatc"
SLM-001443,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies plus 1 more in ZONE-5 Nashik, Maharashtra; 201 affected, 8 reports. Send water p"
SLM-001444,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. rescue emergencies and flooding in ZONE-1 Darbhanga, Bihar; 50 affected, 5 reports. Send ambulance and NDRF re"
SLM-001445,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: road blockages and rescue emergencies plus 1 more, ZONE-2 Bhagalpur, Bihar. 5 reports, 180 affected. Send tra"
SLM-001446,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-3 Ahmedabad, Gujarat -- flooding and rescue emergencies. 5 reports, 52 affected. Send water pump and life"
SLM-001447,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 1 more, ZONE-3 Thanjavur, Tamil Nadu. 5 reports, 52 affected. Dispatch reli"
SLM-001448,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and flooding plus 1 more, ZONE-4 Balasore, Odisha. 6 reports, 141 affected. Deploy road cl"
SLM-001449,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies plus 1 more, ZONE-4 Muzaffarpur, Bihar. 7 reports, 50 affected. Deploy rescue "
SLM-001450,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding, ZONE-1 Howrah, West Bengal. 5 reports, 82 affected. Dispatch rescue rope and la"
SLM-001451,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Jorhat, Assam -- rescue emergencies and medical emergencies plus 1 more. 6 reports, 170 affected. resc"
SLM-001452,test,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 2 more, ZONE-5 Surat, Gujarat. 7 reports, 150 affected. fire and rescue uni"
SLM-001453,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. road blockages and flooding plus 2 more in ZONE-3 Surat, Gujarat; 204 affected, 8 reports. Deploy traffic pol"
SLM-001454,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-5 Kanpur, Uttar Pradesh. 7 reports, 106 affected. Dispatch "
SLM-001455,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: road blockages and medical emergencies plus 2 more, ZONE-3 Lucknow, Uttar Pradesh. 5 reports, 167 affected. D"
SLM-001456,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: medical emergencies and rescue emergencies plus 1 more, ZONE-3 Kochi, Kerala. 5 reports, 175 affected. Dispat"
SLM-001457,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-5 Bengaluru, Karnataka -- medical emergencies and rescue emergencies plus 1 more. 5 reports, 160 affecte"
SLM-001458,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Bharuch (Gujarat): flooding and medical emergencies plus 2 more, 187 affected across 9 reports. road "
SLM-001459,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-3 Murshidabad, West Bengal -- rescue emergencies and road blockages. 5 reports, 17 affected. Deploy NDRF r"
SLM-001460,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and rescue emergencies in ZONE-1 Udupi, Karnataka; 97 affected, 5 reports. relief supplies and NDRF flo"
SLM-001461,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-5 Thrissur, Kerala -- flooding and rescue emergencies. 5 reports, 89 affected. Send rescue boat and NDRF"
SLM-001462,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: road blockages and flooding plus 1 more, ZONE-3 Bhubaneswar, Odisha. 5 reports, 59 affected. tow truck and tra"
SLM-001463,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-2 Howrah, West Bengal -- flooding and rescue emergencies plus 1 more. 7 reports, 60 affected. Send NDRF r"
SLM-001464,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages in ZONE-1 Bengaluru, Karnataka; 35 affected, 5 reports. Send water pump and relief"
SLM-001465,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: rescue emergencies and road blockages plus 1 more, ZONE-2 Mysuru, Karnataka. 5 reports, 52 affected. Dispatch "
SLM-001466,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: rescue emergencies and flooding plus 2 more, ZONE-3 Darjeeling, West Bengal. 7 reports, 79 affected. Dispatch re"
SLM-001467,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Kozhikode (Kerala): flooding and road blockages plus 1 more, 176 affected across 6 reports. NDRF resc"
SLM-001468,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies, ZONE-2 Howrah, West Bengal. 5 reports, 81 affected. Deploy life jackets and "
SLM-001469,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: road blockages and flooding plus 1 more, ZONE-2 Madurai, Tamil Nadu. 9 reports, 83 affected. life jackets and "
SLM-001470,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-1 Nagpur (Maharashtra): flooding and rescue emergencies plus 1 more, 133 affected across 5 reports. Sen"
SLM-001471,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-5 Alappuzha (Kerala): road blockages and flooding plus 1 more, 42 affected across 6 reports. Send earthm"
SLM-001472,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. medical emergencies and flooding plus 1 more in ZONE-5 Prayagraj, Uttar Pradesh; 139 affected, 6 reports. med"
SLM-001473,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and road blockages plus 1 more in ZONE-4 Nagpur, Maharashtra; 87 affected, 8 reports. Dispatch rescue"
SLM-001474,test,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-3 Chennai, Tamil Nadu -- medical emergencies and flooding plus 1 more. 5 reports, 9 affected. water pump a"
SLM-001475,validation,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-1 Ahmedabad, Gujarat. 5 reports, 107 affected. water pump and NDRF flood r"
SLM-001476,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. rescue emergencies and medical emergencies plus 1 more in ZONE-2 Kozhikode, Kerala; 96 affected, 5 reports. Send"
SLM-001477,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-4 Thanjavur (Tamil Nadu): flooding and road blockages plus 1 more, 147 affected across 5 reports. Send wat"
SLM-001478,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-3 Kanpur, Uttar Pradesh. 5 reports, 122 affected. Dispatch "
SLM-001479,validation,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED - ZONE-1 Bhubaneswar (Odisha): rescue emergencies and flooding plus 1 more, 59 affected across 5 reports. Dispa"
SLM-001480,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: flooding and medical emergencies plus 1 more, ZONE-5 Malda, West Bengal. 5 reports, 7 affected. water pump and "
SLM-001481,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: flooding and rescue emergencies, ZONE-1 Alappuzha, Kerala. 5 reports, 27 affected. Deploy relief supplies and N"
SLM-001482,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: flooding and rescue emergencies plus 1 more, ZONE-5 Mysuru, Karnataka. 5 reports, 238 affected. Send life jac"
SLM-001483,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. road blockages and rescue emergencies plus 2 more in ZONE-2 Tiruppur, Tamil Nadu; 50 affected, 8 reports. Depl"
SLM-001484,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Prayagraj, Uttar Pradesh -- rescue emergencies and flooding. 6 reports, 166 affected. Dispatch NDRF re"
SLM-001485,test,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: medical emergencies and rescue emergencies plus 1 more, ZONE-5 Mysuru, Karnataka. 5 reports, 12 affected. Deplo"
SLM-001486,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-3 Thrissur, Kerala -- rescue emergencies and flooding. 5 reports, 244 affected. water pump and ambulance"
SLM-001487,test,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: ZONE-4 Gorakhpur, Uttar Pradesh -- rescue emergencies and road blockages. 5 reports, 32 affected. Send NDRF re"
SLM-001488,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. rescue emergencies and flooding in ZONE-5 Jorhat, Assam; 64 affected, 5 reports. Deploy ambulance and rescue "
SLM-001489,validation,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE. flooding and rescue emergencies in ZONE-5 Thanjavur, Tamil Nadu; 73 affected, 5 reports. Dispatch NDRF flood "
SLM-001490,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: flooding and rescue emergencies, ZONE-2 Udupi, Karnataka. 5 reports, 46 affected. Send fire and rescue unit and "
SLM-001491,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: ZONE-1 Balasore, Odisha -- flooding and road blockages. 5 reports, 14 affected. water pump and rescue boat plus"
SLM-001492,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-2 Cuttack (Odisha): flooding and rescue emergencies, 143 affected across 5 reports. Send life jackets a"
SLM-001493,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED. flooding and medical emergencies in ZONE-5 Mumbai, Maharashtra; 39 affected, 5 reports. Send drainage team and"
SLM-001494,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT: ZONE-1 Varanasi, Uttar Pradesh -- flooding and medical emergencies plus 1 more. 6 reports, 75 affected. Deploy d"
SLM-001495,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: rescue emergencies and road blockages plus 2 more, ZONE-5 Bhagalpur, Bihar. 5 reports, 89 affected. ambulance"
SLM-001496,train,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE - ZONE-4 Kozhikode (Kerala): road blockages and flooding, 106 affected across 5 reports. Deploy tow truck and "
SLM-001497,train,ELEVATED,True,True,True,True,True,True,True,True,True,"ELEVATED: flooding and rescue emergencies plus 1 more, ZONE-2 Balasore, Odisha. 5 reports, 30 affected. Dispatch rescue "
SLM-001498,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE: medical emergencies and flooding plus 2 more, ZONE-3 Bharuch, Gujarat. 5 reports, 24 affected. Deploy sandbags "
SLM-001499,train,ROUTINE,True,True,True,True,True,True,True,True,True,"ROUTINE - ZONE-5 Bhubaneswar (Odisha): rescue emergencies and flooding, 25 affected across 6 reports. Send relief suppli"
SLM-001500,test,IMMEDIATE,True,True,True,True,True,True,True,True,True,"IMMEDIATE: ZONE-1 Cuttack, Odisha -- rescue emergencies and flooding plus 1 more. 5 reports, 238 affected. Deploy water "
SLM-001501,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT. flooding and road blockages plus 2 more in ZONE-2 Kendrapara, Odisha; 112 affected, 7 reports. Send life jackets"
SLM-001502,train,URGENT,True,True,True,True,True,True,True,True,True,"URGENT - ZONE-2 Puri (Odisha): flooding, 173 affected across 7 reports. water pump and drainage team plus 1 more to vill"
