event_id,flood_event_date,timestamp,state,district,flood_severity,duration_hours,flood_history_count,population_affected,road_closures,bridge_closures,cause
FLOOD003908,31-05-2025,31-05-2025 17:00,Bihar,Muzaffarpur,Severe,4.9,3,2683.0,2,1.0,Cyclonic Rain
FLOOD003909,01-03-2025,01-03-2025 09:00,Assam,Guwahati,Severe,8.6,8,1176.0,1,1.0,Heavy Rainfall
FLOOD003910,26-01-2026,26-01-2026 18:00,Maharashtra,Nashik,Severe,5.9,6,3038.0,0,0.0,River Overflow
FLOOD003911,02-05-2025,02-05-2025 15:00,Uttar Pradesh,Gorakhpur,Severe,8.5,8,1947.0,1,1.0,Heavy Rainfall
FLOOD003912,09-06-2025,09-06-2025 03:00,Assam,Barpeta,Severe,3.5,3,2386.0,0,0.0,Urban Waterlogging
FLOOD003913,19-03-2025,19-03-2025 23:00,Odisha,Balasore,Moderate,5.8,6,1137.0,3,0.0,Heavy Rainfall
FLOOD003914,17-08-2025,17-08-2025 15:00,Tamil Nadu,Tiruppur,Severe,3.6,4,2290.0,3,0.0,Heavy Rainfall
FLOOD003915,21-01-2025,21-01-2025 00:00,Maharashtra,Nagpur,Severe,3.6,2,2429.0,1,1.0,Heavy Rainfall
FLOOD003916,06-09-2025,06-09-2025 20:00,Tamil Nadu,Tiruppur,Severe,5.4,4,1616.0,1,0.0,Heavy Rainfall
FLOOD003917,05-02-2026,05-02-2026 00:00,Odisha,Kendrapara,Severe,5.3,5,1711.0,2,1.0,Urban Waterlogging
FLOOD003918,01-05-2025,01-05-2025 08:00,West Bengal,Howrah,Severe,10.6,7,1576.0,2,0.0,River Overflow
FLOOD003919,06-10-2025,06-10-2025 14:00,Assam,Barpeta,Moderate,5.1,3,1314.0,2,1.0,Heavy Rainfall
FLOOD003920,21-09-2025,21-09-2025 03:00,Gujarat,Bharuch,Severe,3.6,3,2314.0,0,0.0,Heavy Rainfall
FLOOD003921,22-01-2025,22-01-2025 23:00,Assam,Guwahati,Severe,2.0,3,1764.0,1,0.0,River Overflow
FLOOD003922,22-06-2025,22-06-2025 01:00,Assam,Guwahati,Moderate,7.5,5,1057.0,1,0.0,Cyclonic Rain
FLOOD003923,31-01-2025,31-01-2025 02:00,Tamil Nadu,Thanjavur,Moderate,2.0,2,1062.0,0,0.0,Heavy Rainfall
FLOOD003924,02-08-2025,02-08-2025 08:00,Kerala,Alappuzha,Severe,3.1,3,3310.0,1,2.0,River Overflow
FLOOD003925,16-07-2025,16-07-2025 18:00,Maharashtra,Nashik,Severe,4.2,3,3047.0,1,2.5,River Overflow
FLOOD003926,10-01-2025,10-01-2025 04:00,Tamil Nadu,Thanjavur,Severe,3.0,4,2594.0,0,0.0,River Overflow
FLOOD003927,18-01-2026,18-01-2026 20:00,Bihar,Gaya,Severe,8.7,8,1704.0,3,0.0,Cyclonic Rain
FLOOD003928,22-03-2025,22-03-2025 15:00,Bihar,Gaya,Moderate,2.6,2,1578.0,1,2.0,River Overflow
FLOOD003929,15-01-2025,15-01-2025 08:00,Tamil Nadu,Tiruppur,Severe,3.4,2,2172.0,1,0.0,Heavy Rainfall
FLOOD003930,14-12-2025,14-12-2025 04:00,Tamil Nadu,Coimbatore,Severe,3.5,1,3133.0,0,1.0,Heavy Rainfall
FLOOD003931,08-02-2026,08-02-2026 02:00,Odisha,Balasore,Severe,5.2,6,2974.0,0,1.0,Cyclonic Rain
FLOOD003932,06-07-2025,06-07-2025 19:00,Kerala,Kozhikode,Severe,5.4,4,3963.0,5,0.0,River Overflow
FLOOD003933,09-02-2026,09-02-2026 10:00,Bihar,Patna,Severe,2.0,1,1620.0,1,1.0,Cyclonic Rain
FLOOD003934,20-12-2025,20-12-2025 14:00,Karnataka,Mangaluru,Severe,5.3,3,2006.0,1,1.0,Heavy Rainfall
FLOOD003935,20-01-2026,20-01-2026 00:00,West Bengal,Kolkata,Severe,9.1,5,2537.0,3,0.0,Heavy Rainfall
FLOOD003936,15-10-2025,15-10-2025 15:00,Gujarat,Surat,Moderate,2.0,2,2728.0,2,0.0,River Overflow
FLOOD003937,17-01-2026,17-01-2026 10:00,Uttar Pradesh,Prayagraj,Severe,9.5,6,1358.0,1,0.0,Urban Waterlogging
FLOOD003938,06-09-2025,06-09-2025 08:00,Uttar Pradesh,Gorakhpur,Severe,2.9,3,1550.0,1,1.0,River Overflow
FLOOD003939,21-10-2025,21-10-2025 02:00,Assam,Jorhat,Severe,6.7,4,2642.0,2,0.0,Heavy Rainfall
FLOOD003940,10-09-2025,10-09-2025 03:00,Gujarat,Vadodara,Severe,10.3,8,3291.0,2,0.0,Urban Waterlogging
FLOOD003941,10-04-2025,10-04-2025 15:00,Gujarat,Rajkot,Severe,2.9,3,1348.0,2,1.0,Urban Waterlogging
FLOOD003942,27-10-2025,27-10-2025 05:00,Uttar Pradesh,Gorakhpur,Severe,5.8,4,3456.0,2,0.0,Heavy Rainfall
FLOOD003943,30-06-2025,30-06-2025 08:00,Kerala,Kochi,Severe,8.7,6,1988.0,2,0.0,River Overflow
FLOOD003944,26-09-2025,26-09-2025 20:00,Maharashtra,Mumbai,Moderate,8.9,7,1382.0,1,1.0,Cyclonic Rain
FLOOD003945,24-03-2025,24-03-2025 15:00,Odisha,Cuttack,Moderate,5.2,5,1613.0,1,0.0,River Overflow
FLOOD003946,10-12-2025,10-12-2025 14:00,Assam,Dhemaji,Moderate,7.4,6,1154.0,2,0.0,River Overflow
FLOOD003947,06-03-2025,06-03-2025 18:00,Karnataka,Mysuru,Moderate,3.4,4,1906.0,1,0.0,Heavy Rainfall
FLOOD003948,22-07-2025,22-07-2025 02:00,Odisha,Puri,Moderate,2.1,3,2467.0,1,0.0,Cyclonic Rain
FLOOD003949,14-01-2026,14-01-2026 23:00,Assam,Guwahati,Severe,2.0,2,1982.0,2,0.0,Heavy Rainfall
FLOOD003950,18-02-2026,18-02-2026 10:00,Karnataka,Mysuru,Severe,7.6,5,3011.0,0,0.0,Urban Waterlogging
FLOOD003951,10-11-2025,10-11-2025 20:00,Assam,Dhemaji,Severe,4.9,3,2875.0,0,1.0,Heavy Rainfall
FLOOD003952,13-10-2025,13-10-2025 13:00,Assam,Guwahati,Moderate,2.0,1,1605.0,2,0.0,River Overflow
FLOOD003953,13-07-2025,13-07-2025 09:00,Tamil Nadu,Chennai,Moderate,4.2,3,2068.0,2,0.0,Heavy Rainfall
FLOOD003954,01-05-2025,01-05-2025 01:00,Odisha,Puri,Severe,4.8,4,2785.0,2,1.0,River Overflow
FLOOD003955,11-03-2025,11-03-2025 21:00,Karnataka,Mangaluru,Severe,3.4,4,2291.0,3,1.0,Heavy Rainfall
FLOOD003956,23-07-2025,23-07-2025 13:00,Kerala,Kozhikode,Moderate,2.0,2,1968.0,0,0.0,Heavy Rainfall
FLOOD003957,23-03-2025,23-03-2025 20:00,Kerala,Kozhikode,Moderate,2.0,3,861.0,0,0.0,Urban Waterlogging
FLOOD003958,07-02-2025,07-02-2025 13:00,Tamil Nadu,Coimbatore,Severe,4.6,4,2199.0,1,1.0,Urban Waterlogging
FLOOD003959,25-10-2025,25-10-2025 02:00,West Bengal,Darjeeling,Severe,5.6,2,1309.0,3,0.0,Heavy Rainfall
FLOOD003960,08-05-2025,08-05-2025 20:00,Assam,Dhemaji,Severe,4.1,4,3432.0,1,1.0,River Overflow
FLOOD003961,06-04-2025,06-04-2025 16:00,West Bengal,Malda,Severe,4.6,4,1450.0,4,1.0,Heavy Rainfall
FLOOD003962,17-09-2025,17-09-2025 21:00,Kerala,Kozhikode,Severe,5.1,3,1374.0,4,2.0,River Overflow
FLOOD003963,02-09-2025,02-09-2025 06:00,Bihar,Gaya,Severe,2.0,1,1955.0,0,0.0,River Overflow
FLOOD003964,13-01-2025,13-01-2025 08:00,Assam,Barpeta,Moderate,2.0,3,1502.0,1,1.0,Heavy Rainfall
FLOOD003965,01-01-2026,01-01-2026 18:00,Bihar,Muzaffarpur,Severe,7.9,7,2306.0,3,0.0,Heavy Rainfall
FLOOD003966,03-01-2025,03-01-2025 09:00,West Bengal,Darjeeling,Severe,2.9,4,3638.0,2,0.0,Cyclonic Rain
FLOOD003967,29-10-2025,29-10-2025 18:00,Gujarat,Surat,Severe,4.7,5,2906.0,4,1.0,Heavy Rainfall
FLOOD003968,02-07-2025,02-07-2025 17:00,West Bengal,Darjeeling,Severe,9.3,7,1252.0,0,1.0,Heavy Rainfall
FLOOD003969,05-05-2025,05-05-2025 08:00,Kerala,Kozhikode,Moderate,5.3,4,1259.0,1,0.0,Heavy Rainfall
FLOOD003970,02-01-2025,02-01-2025 03:00,Karnataka,Bengaluru,Severe,2.0,1,2390.0,2,0.0,River Overflow
FLOOD003971,03-07-2025,03-07-2025 15:00,Assam,Dibrugarh,Severe,2.0,2,1831.0,4,0.0,Urban Waterlogging
FLOOD003972,16-02-2026,16-02-2026 13:00,Kerala,Kozhikode,Severe,4.9,3,1350.0,2,2.0,Heavy Rainfall
FLOOD003973,22-04-2025,22-04-2025 12:00,Karnataka,Mysuru,Severe,2.0,3,4420.0,0,2.5,Cyclonic Rain
FLOOD003974,23-12-2025,23-12-2025 01:00,Maharashtra,Kolhapur,Moderate,3.1,4,1108.0,1,0.0,Heavy Rainfall
FLOOD003975,08-08-2025,08-08-2025 06:00,Kerala,Kottayam,Severe,3.1,3,1951.0,1,0.0,Cyclonic Rain
FLOOD003976,01-09-2025,01-09-2025 09:00,Kerala,Kozhikode,Severe,2.5,2,1951.0,2,0.0,Heavy Rainfall
FLOOD003977,20-10-2025,20-10-2025 13:00,Gujarat,Vadodara,Severe,6.6,4,2357.0,4,1.0,River Overflow
FLOOD003978,16-05-2025,16-05-2025 08:00,Assam,Guwahati,Moderate,2.0,1,1698.0,2,1.0,Heavy Rainfall
FLOOD003979,25-08-2025,25-08-2025 03:00,Maharashtra,Mumbai,Severe,6.8,4,3784.0,4,1.0,Cyclonic Rain
FLOOD003980,11-06-2025,11-06-2025 20:00,Maharashtra,Nagpur,Severe,3.6,4,2858.0,2,0.0,Urban Waterlogging
FLOOD003981,16-11-2025,16-11-2025 07:00,Kerala,Kottayam,Severe,4.4,5,1809.0,2,0.0,Cyclonic Rain
FLOOD003982,13-01-2025,13-01-2025 07:00,Tamil Nadu,Coimbatore,Severe,10.0,8,1999.0,2,0.0,Heavy Rainfall
FLOOD003983,12-05-2025,12-05-2025 17:00,Karnataka,Bengaluru,Severe,8.8,8,2516.0,1,0.0,Heavy Rainfall
FLOOD003984,18-04-2025,18-04-2025 12:00,Kerala,Kottayam,Severe,2.0,1,1603.0,1,1.0,Heavy Rainfall
FLOOD003985,11-06-2025,11-06-2025 06:00,Kerala,Thrissur,Severe,6.5,5,1533.0,1,0.0,Heavy Rainfall
FLOOD003986,19-01-2026,19-01-2026 18:00,West Bengal,Kolkata,Severe,7.7,6,3242.0,2,1.0,Heavy Rainfall
FLOOD003987,03-07-2025,03-07-2025 12:00,Karnataka,Kodagu,Severe,7.3,5,1937.0,2,1.0,Urban Waterlogging
FLOOD003988,17-10-2025,17-10-2025 16:00,Kerala,Kozhikode,Severe,2.7,4,2470.0,1,0.0,Cyclonic Rain
FLOOD003989,28-01-2025,28-01-2025 00:00,West Bengal,Murshidabad,Severe,6.9,5,1447.0,0,0.0,Cyclonic Rain
FLOOD003990,27-02-2025,27-02-2025 02:00,Uttar Pradesh,Gorakhpur,Severe,2.1,2,1630.0,0,0.0,River Overflow
FLOOD003991,15-02-2026,15-02-2026 15:00,Uttar Pradesh,Kanpur,Severe,9.2,7,1436.0,1,0.0,River Overflow
FLOOD003992,19-10-2025,19-10-2025 08:00,Tamil Nadu,Tiruppur,Severe,3.1,3,2149.0,1,0.0,River Overflow
FLOOD003993,19-08-2025,19-08-2025 12:00,Karnataka,Udupi,Severe,2.0,3,2278.0,3,0.0,Cyclonic Rain
FLOOD003994,05-02-2026,05-02-2026 20:00,Uttar Pradesh,Varanasi,Minor,2.0,1,860.0,0,0.0,Heavy Rainfall
FLOOD003995,26-08-2025,26-08-2025 20:00,West Bengal,Murshidabad,Severe,6.4,5,1075.0,1,1.0,Heavy Rainfall
FLOOD003996,25-06-2025,25-06-2025 09:00,Karnataka,Mysuru,Moderate,2.0,2,1383.0,1,0.0,River Overflow
FLOOD003997,29-01-2025,29-01-2025 09:00,Bihar,Darbhanga,Severe,7.6,6,1705.0,0,0.0,Heavy Rainfall
FLOOD003998,19-01-2025,19-01-2025 02:00,Gujarat,Bharuch,Severe,8.0,6,3180.0,3,1.0,River Overflow
FLOOD003999,23-01-2026,23-01-2026 21:00,Maharashtra,Mumbai,Severe,4.1,5,2523.0,1,2.5,Cyclonic Rain
FLOOD004000,21-07-2025,21-07-2025 00:00,Kerala,Kozhikode,Severe,6.6,5,3777.0,3,1.0,Heavy Rainfall
FLOOD004001,11-02-2026,11-02-2026 17:00,Assam,Barpeta,Severe,6.3,5,1137.0,0,1.0,Cyclonic Rain
FLOOD004002,12-05-2025,12-05-2025 15:00,Assam,Dhemaji,Severe,7.6,5,3259.0,0,1.0,Heavy Rainfall
FLOOD004003,04-03-2025,04-03-2025 01:00,Bihar,Darbhanga,Moderate,2.0,2,1156.0,2,1.0,River Overflow
FLOOD004004,05-05-2025,05-05-2025 11:00,Bihar,Muzaffarpur,Severe,4.4,4,2606.0,2,1.0,Urban Waterlogging
FLOOD004005,03-02-2025,03-02-2025 20:00,Kerala,Thrissur,Moderate,3.5,2,1440.0,4,0.0,Heavy Rainfall
FLOOD004006,20-03-2025,20-03-2025 10:00,Bihar,Patna,Severe,5.1,4,2821.0,2,0.0,Heavy Rainfall
FLOOD004007,22-01-2026,22-01-2026 03:00,Tamil Nadu,Madurai,Severe,6.4,3,2146.0,0,1.0,River Overflow
FLOOD004008,25-07-2025,25-07-2025 16:00,Odisha,Puri,Minor,7.6,5,814.0,1,0.0,River Overflow
FLOOD004009,18-02-2026,18-02-2026 23:00,Gujarat,Bharuch,Severe,9.3,6,2625.0,0,1.0,Heavy Rainfall
FLOOD004010,22-03-2025,22-03-2025 20:00,Odisha,Balasore,Moderate,4.2,3,2483.0,0,0.0,Heavy Rainfall
FLOOD004011,18-05-2025,18-05-2025 08:00,Odisha,Cuttack,Severe,2.0,2,2425.0,0,1.0,Heavy Rainfall
FLOOD004012,28-05-2025,28-05-2025 06:00,West Bengal,Murshidabad,Moderate,11.7,8,1468.0,3,0.0,Heavy Rainfall
FLOOD004013,08-07-2025,08-07-2025 13:00,Karnataka,Kodagu,Severe,9.4,7,1638.0,1,1.0,Cyclonic Rain
FLOOD004014,05-06-2025,05-06-2025 09:00,Uttar Pradesh,Prayagraj,Minor,2.8,1,364.0,0,0.0,Heavy Rainfall
FLOOD004015,20-10-2025,20-10-2025 07:00,Tamil Nadu,Coimbatore,Moderate,6.9,4,2193.0,0,1.0,Urban Waterlogging
FLOOD004016,09-03-2025,09-03-2025 04:00,Tamil Nadu,Madurai,Severe,12.4,7,2798.0,2,0.0,Cyclonic Rain
FLOOD004017,19-02-2025,19-02-2025 05:00,Uttar Pradesh,Prayagraj,Severe,4.7,5,2383.0,1,0.0,Heavy Rainfall
FLOOD004018,27-02-2025,27-02-2025 07:00,Gujarat,Surat,Severe,5.1,4,1569.0,2,1.0,Heavy Rainfall
FLOOD004019,20-01-2026,20-01-2026 08:00,Gujarat,Rajkot,Severe,8.0,6,1406.0,0,2.0,River Overflow
FLOOD004020,14-06-2025,14-06-2025 10:00,Gujarat,Ahmedabad,Severe,2.7,3,2029.0,3,0.0,Urban Waterlogging
FLOOD004021,28-10-2025,28-10-2025 10:00,Assam,Dhemaji,Moderate,7.1,7,2202.0,0,0.0,River Overflow
FLOOD004022,06-08-2025,06-08-2025 03:00,Gujarat,Surat,Severe,4.3,2,3175.0,2,1.0,Heavy Rainfall
FLOOD004023,03-01-2025,03-01-2025 15:00,Gujarat,Surat,Severe,5.1,4,2433.0,1,0.0,River Overflow
FLOOD004024,27-01-2025,27-01-2025 02:00,Maharashtra,Nashik,Severe,2.8,3,2267.0,3,0.0,Heavy Rainfall
FLOOD004025,04-07-2025,04-07-2025 05:00,Karnataka,Mysuru,Moderate,6.4,5,927.0,2,0.0,Heavy Rainfall
FLOOD004026,11-03-2025,11-03-2025 13:00,Kerala,Thrissur,Severe,4.0,3,1855.0,2,1.0,Heavy Rainfall
FLOOD004027,30-03-2025,30-03-2025 00:00,West Bengal,Howrah,Severe,7.2,5,1996.0,0,0.0,River Overflow
FLOOD004028,30-08-2025,30-08-2025 20:00,West Bengal,Darjeeling,Severe,4.9,4,1954.0,2,0.0,River Overflow
FLOOD004029,11-02-2026,11-02-2026 19:00,Karnataka,Kodagu,Moderate,2.0,2,1423.0,2,0.0,River Overflow
FLOOD004030,18-06-2025,18-06-2025 00:00,Karnataka,Mysuru,Severe,3.5,2,1611.0,1,1.0,River Overflow
FLOOD004031,30-09-2025,30-09-2025 17:00,Bihar,Gaya,Severe,10.3,8,1596.0,1,1.0,River Overflow
FLOOD004032,28-11-2025,28-11-2025 04:00,Bihar,Gaya,Severe,7.3,5,3371.0,2,1.0,Cyclonic Rain
FLOOD004033,04-01-2025,04-01-2025 12:00,Bihar,Bhagalpur,Severe,2.0,1,1619.0,1,0.0,Cyclonic Rain
FLOOD004034,18-01-2026,18-01-2026 12:00,Odisha,Cuttack,Severe,4.8,5,1098.0,0,0.0,River Overflow
FLOOD004035,02-03-2025,02-03-2025 22:00,Karnataka,Mangaluru,Severe,4.2,4,1567.0,5,0.0,Heavy Rainfall
FLOOD004036,06-04-2025,06-04-2025 03:00,Gujarat,Ahmedabad,Severe,9.8,7,3567.0,3,1.0,Heavy Rainfall
FLOOD004037,01-05-2025,01-05-2025 07:00,West Bengal,Darjeeling,Moderate,2.0,1,1718.0,0,0.0,Heavy Rainfall
FLOOD004038,01-09-2025,01-09-2025 02:00,West Bengal,Murshidabad,Severe,7.4,6,2905.0,2,0.0,Heavy Rainfall
FLOOD004039,29-01-2025,29-01-2025 12:00,Gujarat,Bharuch,Severe,7.9,6,1519.0,0,0.0,Urban Waterlogging
FLOOD004040,06-07-2025,06-07-2025 05:00,Odisha,Cuttack,Severe,8.5,6,2918.0,0,0.0,Heavy Rainfall
FLOOD004041,18-01-2025,18-01-2025 10:00,Assam,Dibrugarh,Severe,2.0,2,2966.0,1,1.0,Urban Waterlogging
FLOOD004042,06-08-2025,06-08-2025 20:00,Assam,Jorhat,Severe,5.1,4,1755.0,1,0.0,Urban Waterlogging
FLOOD004043,27-06-2025,27-06-2025 05:00,Odisha,Balasore,Moderate,6.2,5,1613.0,1,1.0,Cyclonic Rain
FLOOD004044,23-04-2025,23-04-2025 21:00,Gujarat,Ahmedabad,Severe,2.7,3,2167.0,0,2.0,River Overflow
FLOOD004045,09-04-2025,09-04-2025 05:00,West Bengal,Kolkata,Moderate,3.0,3,1169.0,0,1.0,Heavy Rainfall
FLOOD004046,02-12-2025,02-12-2025 19:00,Uttar Pradesh,Lucknow,Moderate,5.5,5,1549.0,1,0.0,Heavy Rainfall
FLOOD004047,26-02-2025,26-02-2025 22:00,Assam,Dibrugarh,Severe,4.8,6,2659.0,0,0.0,Heavy Rainfall
FLOOD004048,19-09-2025,19-09-2025 13:00,Karnataka,Udupi,Moderate,4.6,2,995.0,2,1.0,Cyclonic Rain
FLOOD004049,13-06-2025,13-06-2025 04:00,Maharashtra,Mumbai,Severe,4.9,3,2517.0,0,2.0,Heavy Rainfall
FLOOD004050,13-01-2025,13-01-2025 05:00,Karnataka,Mysuru,Minor,4.5,2,1805.0,1,1.0,Heavy Rainfall
FLOOD004051,20-04-2025,20-04-2025 23:00,Kerala,Kochi,Severe,5.9,5,2785.0,3,0.0,River Overflow
FLOOD004052,30-01-2026,30-01-2026 02:00,Uttar Pradesh,Gorakhpur,Moderate,3.8,2,1223.0,1,0.0,Heavy Rainfall
FLOOD004053,04-03-2025,04-03-2025 18:00,Tamil Nadu,Tiruppur,Moderate,4.8,2,1391.0,4,0.0,River Overflow
FLOOD004054,12-01-2026,12-01-2026 13:00,West Bengal,Kolkata,Severe,4.0,6,2518.0,3,1.0,Heavy Rainfall
FLOOD004055,05-11-2025,05-11-2025 01:00,Tamil Nadu,Chennai,Severe,4.1,2,1925.0,3,0.0,Heavy Rainfall
FLOOD004056,10-03-2025,10-03-2025 02:00,West Bengal,Howrah,Severe,4.7,3,3541.0,3,1.0,Heavy Rainfall
FLOOD004057,13-04-2025,13-04-2025 09:00,Bihar,Patna,Severe,3.0,4,2485.0,0,1.0,Heavy Rainfall
FLOOD004058,17-02-2026,17-02-2026 03:00,West Bengal,Darjeeling,Severe,2.9,4,2555.0,1,0.0,River Overflow
FLOOD004059,20-08-2025,20-08-2025 14:00,Bihar,Darbhanga,Severe,3.6,2,2577.0,4,2.5,Heavy Rainfall
FLOOD004060,11-02-2026,11-02-2026 07:00,Tamil Nadu,Madurai,Severe,8.9,7,2405.0,0,0.0,Urban Waterlogging
FLOOD004061,06-04-2025,06-04-2025 20:00,Uttar Pradesh,Kanpur,Severe,8.2,6,2147.0,2,0.0,River Overflow
FLOOD004062,09-07-2025,09-07-2025 01:00,Gujarat,Surat,Severe,2.0,2,2319.0,4,0.0,Heavy Rainfall
FLOOD004063,03-05-2025,03-05-2025 10:00,Bihar,Gaya,Severe,4.6,5,2954.0,1,1.0,Urban Waterlogging
FLOOD004064,07-03-2025,07-03-2025 03:00,Bihar,Darbhanga,Severe,7.7,5,3448.0,2,2.5,Heavy Rainfall
FLOOD004065,26-08-2025,26-08-2025 01:00,Gujarat,Vadodara,Severe,4.4,4,3260.0,3,1.0,Heavy Rainfall
FLOOD004066,27-12-2025,27-12-2025 18:00,West Bengal,Murshidabad,Severe,5.1,7,2863.0,2,1.0,River Overflow
FLOOD004067,10-11-2025,10-11-2025 05:00,Tamil Nadu,Tiruppur,Severe,4.4,5,2504.0,3,2.0,River Overflow
FLOOD004068,24-03-2025,24-03-2025 11:00,Tamil Nadu,Coimbatore,Moderate,6.7,5,1864.0,1,0.0,Urban Waterlogging
FLOOD004069,20-03-2025,20-03-2025 11:00,Gujarat,Surat,Severe,4.8,3,4592.375,3,1.0,Heavy Rainfall
FLOOD004070,08-06-2025,08-06-2025 11:00,Odisha,Balasore,Moderate,4.5,3,1760.0,0,0.0,River Overflow
FLOOD004071,19-01-2025,19-01-2025 06:00,Maharashtra,Nagpur,Severe,5.3,5,2593.0,0,1.0,Heavy Rainfall
FLOOD004072,13-07-2025,13-07-2025 03:00,Assam,Barpeta,Severe,7.2,5,2294.0,0,0.0,Heavy Rainfall
FLOOD004073,08-07-2025,08-07-2025 16:00,Kerala,Alappuzha,Severe,6.3,6,2476.0,0,0.0,Urban Waterlogging
FLOOD004074,30-06-2025,30-06-2025 12:00,Karnataka,Udupi,Severe,5.0,4,2193.0,1,0.0,River Overflow
FLOOD004075,29-05-2025,29-05-2025 21:00,Maharashtra,Nagpur,Severe,9.4,8,1720.0,3,0.0,River Overflow
FLOOD004076,31-12-2025,31-12-2025 05:00,Karnataka,Mangaluru,Severe,6.3,4,1195.0,1,1.0,River Overflow
FLOOD004077,07-01-2026,07-01-2026 07:00,Tamil Nadu,Coimbatore,Moderate,7.0,4,1855.0,0,1.0,River Overflow
FLOOD004078,20-07-2025,20-07-2025 17:00,West Bengal,Murshidabad,Severe,4.6,2,3128.0,3,1.0,Heavy Rainfall
FLOOD004079,26-09-2025,26-09-2025 03:00,Gujarat,Vadodara,Severe,3.1,3,4265.0,1,0.0,Heavy Rainfall
FLOOD004080,05-05-2025,05-05-2025 10:00,Karnataka,Udupi,Severe,8.5,7,2592.0,1,1.0,Heavy Rainfall
FLOOD004081,23-11-2025,23-11-2025 14:00,Odisha,Puri,Severe,2.0,1,3357.0,2,0.0,Heavy Rainfall
FLOOD004082,30-01-2025,30-01-2025 08:00,Kerala,Thrissur,Moderate,4.6,2,1391.0,1,1.0,Heavy Rainfall
FLOOD004083,06-04-2025,06-04-2025 00:00,Maharashtra,Nashik,Severe,3.8,3,2001.0,1,1.0,Heavy Rainfall
FLOOD004084,30-12-2025,30-12-2025 22:00,Tamil Nadu,Tiruppur,Moderate,3.1,3,1884.0,1,0.0,Heavy Rainfall
FLOOD004085,22-06-2025,22-06-2025 19:00,Uttar Pradesh,Gorakhpur,Severe,2.0,0,2323.0,1,0.0,Heavy Rainfall
FLOOD004086,14-08-2025,14-08-2025 12:00,Karnataka,Mysuru,Severe,3.1,3,3120.0,5,0.0,Heavy Rainfall
FLOOD004087,16-01-2025,16-01-2025 13:00,Karnataka,Kodagu,Moderate,2.8,3,2748.0,3,0.0,Heavy Rainfall
FLOOD004088,24-09-2025,24-09-2025 21:00,Gujarat,Surat,Severe,5.4,5,1890.0,0,2.5,River Overflow
FLOOD004089,20-01-2026,20-01-2026 07:00,Assam,Barpeta,Severe,11.3,8,1765.0,0,0.0,River Overflow
FLOOD004090,18-04-2025,18-04-2025 17:00,Odisha,Kendrapara,Severe,6.7,6,2113.0,0,1.0,Urban Waterlogging
FLOOD004091,25-02-2025,25-02-2025 12:00,Tamil Nadu,Coimbatore,Moderate,2.0,2,1517.0,0,1.0,Urban Waterlogging
FLOOD004092,03-02-2026,03-02-2026 20:00,Karnataka,Udupi,Severe,4.3,5,2479.0,2,0.0,River Overflow
FLOOD004093,09-08-2025,09-08-2025 02:00,Karnataka,Kodagu,Severe,6.3,3,3043.0,0,1.0,Cyclonic Rain
FLOOD004094,16-01-2026,16-01-2026 11:00,Kerala,Alappuzha,Severe,2.0,1,2745.0,0,0.0,Heavy Rainfall
FLOOD004095,13-12-2025,13-12-2025 11:00,West Bengal,Darjeeling,Severe,6.1,6,2514.0,1,0.0,Heavy Rainfall
FLOOD004096,13-02-2026,13-02-2026 17:00,Karnataka,Bengaluru,Severe,2.8,3,3903.0,3,0.0,Heavy Rainfall
FLOOD004097,16-03-2025,16-03-2025 08:00,Assam,Barpeta,Severe,4.9,4,3552.0,0,1.0,Cyclonic Rain
FLOOD004098,13-05-2025,13-05-2025 14:00,West Bengal,Darjeeling,Severe,3.8,4,1938.0,1,1.0,Heavy Rainfall
FLOOD004099,21-01-2025,21-01-2025 14:00,Assam,Guwahati,Moderate,7.1,6,990.0,0,0.0,River Overflow
FLOOD004100,03-11-2025,03-11-2025 19:00,Gujarat,Ahmedabad,Severe,5.8,5,3428.0,5,2.0,Heavy Rainfall
FLOOD004101,30-04-2025,30-04-2025 04:00,Karnataka,Bengaluru,Moderate,2.0,3,1781.0,1,0.0,River Overflow
FLOOD004102,27-11-2025,27-11-2025 09:00,West Bengal,Malda,Moderate,8.0,6,1676.0,0,0.0,Cyclonic Rain
FLOOD004103,18-06-2025,18-06-2025 09:00,Assam,Jorhat,Severe,4.1,3,4482.0,4,2.5,Heavy Rainfall
FLOOD004104,27-10-2025,27-10-2025 02:00,Maharashtra,Nagpur,Severe,5.7,4,2507.0,0,0.0,Heavy Rainfall
FLOOD004105,01-05-2025,01-05-2025 17:00,Tamil Nadu,Thanjavur,Severe,4.8,3,1713.0,0,0.0,Cyclonic Rain
FLOOD004106,16-01-2025,16-01-2025 06:00,Bihar,Darbhanga,Severe,2.0,2,2503.0,1,1.0,Heavy Rainfall
FLOOD004107,05-02-2025,05-02-2025 09:00,West Bengal,Howrah,Severe,3.6,2,2123.0,3,1.0,River Overflow
FLOOD004108,07-11-2025,07-11-2025 00:00,Gujarat,Surat,Severe,6.8,7,3126.0,4,2.5,Heavy Rainfall
FLOOD004109,29-01-2026,29-01-2026 22:00,Kerala,Alappuzha,Moderate,2.0,1,2564.0,1,1.0,Heavy Rainfall
FLOOD004110,29-06-2025,29-06-2025 05:00,West Bengal,Malda,Severe,5.8,4,1806.0,0,0.0,River Overflow
