incident_id,timestamp,state,district,zone,call_type,text,severity,hazard_type
ERSS-031395,2025-01-12 11:18:00,Tamil Nadu,Chennai,ZONE-5,Road Blockage,"Road blockage reported near the bus stand in Chennai, Tamil Nadu. 63 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for earthmover (JCB) and tow truck.",CRITICAL,FLOOD
ERSS-031396,2025-11-13 10:14:00,Gujarat,Surat,ZONE-5,Rescue,"Rescue operation required at the highway junction in Surat, Gujarat. 4 people affected, minor injuries reported. Dispatch requested for ambulance.",MEDIUM,FLOOD
ERSS-031397,2025-04-23 03:48:00,Odisha,Bhubaneswar,ZONE-2,Waterlogging,"Waterlogging reported at the railway crossing in Bhubaneswar, Odisha. 7 people affected, minor injuries reported. Dispatch requested for water pump.",MEDIUM,FLOOD
ERSS-031398,2025-06-11 05:58:00,Karnataka,Bengaluru,ZONE-1,Waterlogging,"Waterlogging reported in the low-lying area in Bengaluru, Karnataka. 16 people affected including elderly and children, some injuries reported. Dispatch requested for sandbags and road clearance team.",HIGH,FLOOD
ERSS-031399,2025-07-24 05:48:00,Maharashtra,Pune,ZONE-2,Flooding,"Flooding reported at the railway crossing in Pune, Maharashtra. 4 people affected, minor injuries reported. Dispatch requested for water pump and rescue boat.",MEDIUM,FLOOD
ERSS-031400,2025-11-15 22:29:00,Assam,Dhemaji,ZONE-4,Waterlogging,"Waterlogging reported near the industrial area in Dhemaji, Assam. 60 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for water pump and sandbags.",CRITICAL,FLOOD
ERSS-031401,2025-01-09 11:15:00,West Bengal,Murshidabad,ZONE-3,Medical Emergency,"Medical emergency reported near the local market in Murshidabad, West Bengal. 13 people affected including elderly and children, some injuries reported. Dispatch requested for ambulance.",HIGH,FLOOD
ERSS-031402,2025-01-25 16:11:00,Karnataka,Kodagu,ZONE-3,Waterlogging,"Waterlogging reported in the old town area in Kodagu, Karnataka. 36 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for road clearance team and drainage team.",CRITICAL,FLOOD
ERSS-031403,2025-12-09 03:39:00,Odisha,Bhubaneswar,ZONE-5,Waterlogging,"Waterlogging reported near the industrial area in Bhubaneswar, Odisha. 8 people affected, minor injuries reported. Dispatch requested for drainage team and sandbags.",MEDIUM,FLOOD
ERSS-031404,2025-11-07 17:42:00,Kerala,Alappuzha,ZONE-4,Waterlogging,"Waterlogging reported in the old town area in Alappuzha, Kerala. 14 people affected including elderly and children, some injuries reported. Dispatch requested for road clearance team.",HIGH,FLOOD
ERSS-031405,2026-01-16 14:36:00,Tamil Nadu,Chennai,ZONE-2,Flooding,"Flooding reported on the national highway in Chennai, Tamil Nadu. 16 people affected including elderly and children, some injuries reported. Dispatch requested for life jackets.",HIGH,FLOOD
ERSS-031406,2025-02-12 10:52:00,Tamil Nadu,Chennai,ZONE-1,Flooding,"Flooding reported in a residential colony in Chennai, Tamil Nadu. 14 people affected including elderly and children, some injuries reported. Dispatch requested for water pump and life jackets.",HIGH,FLOOD
ERSS-031407,2025-02-16 05:14:00,Kerala,Thrissur,ZONE-4,Rescue,"Rescue operation required in the low-lying area in Thrissur, Kerala. 76 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for rescue rope and ladder.",CRITICAL,FLOOD
ERSS-031408,2026-01-15 19:07:00,West Bengal,Howrah,ZONE-3,Rescue,"Rescue operation required on the national highway in Howrah, West Bengal. 3 person(s) affected, no major injuries reported. Dispatch requested for rescue rope and ladder.",LOW,FLOOD
ERSS-031409,2026-02-09 17:31:00,West Bengal,Murshidabad,ZONE-2,Road Blockage,"Road blockage reported near the local market in Murshidabad, West Bengal. 8 people affected, minor injuries reported. Dispatch requested for earthmover (JCB) and road clearance crew.",MEDIUM,FLOOD
ERSS-031410,2025-02-10 21:29:00,Kerala,Kozhikode,ZONE-1,Flooding,"Flooding reported at the highway junction in Kozhikode, Kerala. 15 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF flood rescue team.",HIGH,FLOOD
ERSS-031411,2026-01-17 13:23:00,Gujarat,Vadodara,ZONE-1,Flooding,"Flooding reported in the low-lying area in Vadodara, Gujarat. 3 person(s) affected, no major injuries reported. Dispatch requested for water pump.",LOW,FLOOD
ERSS-031412,2025-01-14 22:24:00,Gujarat,Surat,ZONE-3,Medical Emergency,"Medical emergency reported near the government hospital in Surat, Gujarat. 16 people affected including elderly and children, some injuries reported. Dispatch requested for emergency medical team.",HIGH,FLOOD
ERSS-031413,2025-05-03 10:12:00,Bihar,Gaya,ZONE-3,Flooding,"Flooding reported in a residential colony in Gaya, Bihar. 5 people affected, minor injuries reported. Dispatch requested for water pump and NDRF flood rescue team.",MEDIUM,FLOOD
ERSS-031414,2026-02-01 04:37:00,West Bengal,Murshidabad,ZONE-5,Flooding,"Flooding reported at the highway junction in Murshidabad, West Bengal. 8 people affected, minor injuries reported. Dispatch requested for life jackets.",MEDIUM,FLOOD
ERSS-031415,2025-10-05 05:43:00,Tamil Nadu,Tiruppur,ZONE-5,Rescue,"Rescue operation required in a residential colony in Tiruppur, Tamil Nadu. 8 people affected including elderly and children, some injuries reported. Dispatch requested for rescue rope and ladder.",HIGH,FLOOD
ERSS-031416,2025-01-25 00:20:00,Tamil Nadu,Madurai,ZONE-1,Rescue,"Rescue operation required in a residential colony in Madurai, Tamil Nadu. 1 person(s) affected, no major injuries reported. Dispatch requested for NDRF rescue team.",LOW,FLOOD
ERSS-031417,2025-05-20 01:24:00,Uttar Pradesh,Lucknow,ZONE-4,Rescue,"Rescue operation required at the railway crossing in Lucknow, Uttar Pradesh. 5 people affected, minor injuries reported. Dispatch requested for ambulance and fire and rescue unit.",MEDIUM,FLOOD
ERSS-031418,2025-01-29 06:58:00,Tamil Nadu,Madurai,ZONE-3,Rescue,"Rescue operation required in the old town area in Madurai, Tamil Nadu. 4 people affected, minor injuries reported. Dispatch requested for ambulance and fire and rescue unit.",MEDIUM,FLOOD
ERSS-031419,2025-08-31 07:31:00,Kerala,Thrissur,ZONE-4,Waterlogging,"Waterlogging reported close to the river bank in Thrissur, Kerala. 2 person(s) affected, no major injuries reported. Dispatch requested for sandbags and drainage team.",LOW,FLOOD
ERSS-031420,2025-08-15 00:40:00,Kerala,Kochi,ZONE-5,Medical Emergency,"Medical emergency reported on the national highway in Kochi, Kerala. 18 people affected including elderly and children, some injuries reported. Dispatch requested for paramedic team.",HIGH,FLOOD
ERSS-031421,2025-07-02 07:08:00,West Bengal,Murshidabad,ZONE-2,Medical Emergency,"Medical emergency reported in the old town area in Murshidabad, West Bengal. 25 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for paramedic team and medical first-aid kit.",CRITICAL,FLOOD
ERSS-031422,2026-01-21 15:59:00,Odisha,Kendrapara,ZONE-3,Medical Emergency,"Medical emergency reported in the old town area in Kendrapara, Odisha. 54 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for ambulance and medical first-aid kit.",CRITICAL,FLOOD
ERSS-031423,2025-09-11 01:25:00,Uttar Pradesh,Prayagraj,ZONE-5,Rescue,"Rescue operation required in a residential colony in Prayagraj, Uttar Pradesh. 19 people affected including elderly and children, some injuries reported. Dispatch requested for rescue rope and ladder and NDRF rescue team.",HIGH,FLOOD
ERSS-031424,2025-01-22 02:34:00,Karnataka,Mangaluru,ZONE-4,Road Blockage,"Road blockage reported near the industrial area in Mangaluru, Karnataka. 4 people affected, minor injuries reported. Dispatch requested for tow truck and earthmover (JCB).",MEDIUM,FLOOD
ERSS-031425,2025-07-22 19:05:00,Uttar Pradesh,Gorakhpur,ZONE-4,Rescue,"Rescue operation required on the national highway in Gorakhpur, Uttar Pradesh. 8 people affected, minor injuries reported. Dispatch requested for rescue rope and ladder.",MEDIUM,FLOOD
ERSS-031426,2025-06-09 21:57:00,Odisha,Kendrapara,ZONE-5,Rescue,"Rescue operation required close to the river bank in Kendrapara, Odisha. 18 people affected including elderly and children, some injuries reported. Dispatch requested for NDRF rescue team and fire and rescue unit.",HIGH,FLOOD
ERSS-031427,2025-03-03 13:30:00,Gujarat,Surat,ZONE-5,Flooding,"Flooding reported near the main bridge in Surat, Gujarat. 10 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-031428,2025-03-20 09:57:00,Karnataka,Bengaluru,ZONE-3,Rescue,"Rescue operation required in the hilly terrain in Bengaluru, Karnataka. 1 person(s) affected, no major injuries reported. Dispatch requested for fire and rescue unit.",LOW,FLOOD
ERSS-031429,2025-05-09 20:40:00,Gujarat,Surat,ZONE-3,Road Blockage,"Road blockage reported at the highway junction in Surat, Gujarat. 7 people affected, minor injuries reported. Dispatch requested for earthmover (JCB) and traffic police team.",MEDIUM,FLOOD
ERSS-031430,2026-02-15 15:20:00,Uttar Pradesh,Kanpur,ZONE-2,Rescue,"Rescue operation required near the industrial area in Kanpur, Uttar Pradesh. 7 people affected, minor injuries reported. Dispatch requested for ambulance.",MEDIUM,FLOOD
ERSS-031431,2025-02-04 17:47:00,West Bengal,Murshidabad,ZONE-5,Flooding,"Flooding reported in the riverside settlement in Murshidabad, West Bengal. 59 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for life jackets.",CRITICAL,FLOOD
ERSS-031432,2026-02-02 20:36:00,Bihar,Bhagalpur,ZONE-5,Rescue,"Rescue operation required in the riverside settlement in Bhagalpur, Bihar. 1 person(s) affected, no major injuries reported. Dispatch requested for rescue rope and ladder.",LOW,FLOOD
ERSS-031433,2025-10-16 03:01:00,Kerala,Kochi,ZONE-4,Rescue,"Rescue operation required near the village school in Kochi, Kerala. 8 people affected, minor injuries reported. Dispatch requested for rescue rope and ladder and fire and rescue unit.",MEDIUM,FLOOD
ERSS-031434,2025-01-19 19:18:00,Karnataka,Mysuru,ZONE-1,Rescue,"Rescue operation required near the industrial area in Mysuru, Karnataka. 27 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for rescue rope and ladder.",CRITICAL,FLOOD
ERSS-031435,2025-08-07 09:15:00,Assam,Barpeta,ZONE-3,Waterlogging,"Waterlogging reported in a residential colony in Barpeta, Assam. 25 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for road clearance team and drainage team.",CRITICAL,FLOOD
ERSS-031436,2025-10-04 01:44:00,Assam,Jorhat,ZONE-4,Waterlogging,"Waterlogging reported on the national highway in Jorhat, Assam. 4 people affected, minor injuries reported. Dispatch requested for sandbags and road clearance team.",MEDIUM,FLOOD
ERSS-031437,2025-12-04 09:01:00,Assam,Guwahati,ZONE-3,Rescue,"Rescue operation required close to the river bank in Guwahati, Assam. 3 person(s) affected, no major injuries reported. Dispatch requested for fire and rescue unit.",LOW,FLOOD
ERSS-031438,2025-12-28 01:11:00,Uttar Pradesh,Gorakhpur,ZONE-4,Flooding,"Flooding reported near the bus stand in Gorakhpur, Uttar Pradesh. 19 people affected including elderly and children, some injuries reported. Dispatch requested for relief supplies.",HIGH,FLOOD
ERSS-031439,2025-06-04 12:51:00,Assam,Guwahati,ZONE-3,Flooding,"Flooding reported in the riverside settlement in Guwahati, Assam. 19 people affected including elderly and children, some injuries reported. Dispatch requested for water pump and relief supplies.",HIGH,FLOOD
ERSS-031440,2025-07-02 18:14:00,Gujarat,Surat,ZONE-2,Waterlogging,"Waterlogging reported close to the river bank in Surat, Gujarat. 7 people affected, minor injuries reported. Dispatch requested for water pump.",MEDIUM,FLOOD
ERSS-031441,2025-12-31 04:00:00,Maharashtra,Nagpur,ZONE-3,Flooding,"Flooding reported on the national highway in Nagpur, Maharashtra. 78 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for NDRF flood rescue team.",CRITICAL,FLOOD
ERSS-031442,2025-06-30 12:14:00,Karnataka,Udupi,ZONE-1,Waterlogging,"Waterlogging reported in a residential colony in Udupi, Karnataka. 6 people affected, minor injuries reported. Dispatch requested for sandbags and road clearance team.",MEDIUM,FLOOD
ERSS-031443,2025-12-25 18:07:00,Maharashtra,Nashik,ZONE-5,Medical Emergency,"Medical emergency reported near the government hospital in Nashik, Maharashtra. 5 people affected, minor injuries reported. Dispatch requested for emergency medical team and medical first-aid kit.",MEDIUM,FLOOD
ERSS-031444,2025-05-06 19:58:00,Gujarat,Rajkot,ZONE-2,Flooding,"Flooding reported close to the river bank in Rajkot, Gujarat. 18 people affected including elderly and children, some injuries reported. Dispatch requested for life jackets.",HIGH,FLOOD
ERSS-031445,2025-09-18 12:05:00,West Bengal,Murshidabad,ZONE-4,Flooding,"Flooding reported near the industrial area in Murshidabad, West Bengal. 24 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for NDRF flood rescue team.",CRITICAL,FLOOD
ERSS-031446,2025-12-21 20:15:00,West Bengal,Malda,ZONE-2,Flooding,"Flooding reported near the industrial area in Malda, West Bengal. 15 people trapped/affected, multiple injuries reported, urgent evacuation needed. Dispatch requested for relief supplies.",CRITICAL,FLOOD
ERSS-031447,2025-06-07 13:19:00,Karnataka,Bengaluru,ZONE-1,Waterlogging,"Waterlogging reported in the low-lying area in Bengaluru, Karnataka. 6 people affected, minor injuries reported. Dispatch requested for road clearance team.",MEDIUM,FLOOD
ERSS-031448,2025-12-16 03:58:00,Tamil Nadu,Tiruppur,ZONE-5,Medical Emergency,"Medical emergency reported close to the river bank in Tiruppur, Tamil Nadu. 5 people affected, minor injuries reported. Dispatch requested for ambulance.",MEDIUM,FLOOD
ERSS-031449,2025-12-11 17:32:00,Maharashtra,Mumbai,ZONE-2,Waterlogging,"Waterlogging reported near the industrial area in Mumbai, Maharashtra. 12 people affected including elderly and children, some injuries reported. Dispatch requested for road clearance team and drainage team.",HIGH,FLOOD
ERSS-031450,2025-09-26 17:30:00,Assam,Dhemaji,ZONE-5,Flooding,"Flooding reported at the railway crossing in Dhemaji, Assam. 3 people affected, minor injuries reported. Dispatch requested for NDRF flood rescue team and rescue boat.",MEDIUM,FLOOD
ERSS-031451,2025-01-12 12:29:00,Tamil Nadu,Chennai,ZONE-1,Road Blockage,"Road blockage reported on the national highway in Chennai, Tamil Nadu. 11 people affected including elderly and children, some injuries reported. Dispatch requested for earthmover (JCB) and traffic police team.",HIGH,FLOOD
ERSS-031452,2025-11-07 20:37:00,Assam,Guwahati,ZONE-3,Waterlogging,"Waterlogging reported at the railway crossing in Guwahati, Assam. 1 person(s) affected, no major injuries reported. Dispatch requested for water pump.",LOW,FLOOD
ERSS-031453,2025-01-08 19:04:00,Gujarat,Surat,ZONE-3,Waterlogging,"Waterlogging reported in the low-lying area in Surat, Gujarat. 18 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
ERSS-031454,2025-06-10 11:33:00,Tamil Nadu,Coimbatore,ZONE-1,Flooding,"Flooding reported in the hilly terrain in Coimbatore, Tamil Nadu. 7 people affected, minor injuries reported. Dispatch requested for water pump.",MEDIUM,FLOOD
ERSS-031455,2025-01-07 21:38:00,Tamil Nadu,Tiruppur,ZONE-5,Waterlogging,"Waterlogging reported at the highway junction in Tiruppur, Tamil Nadu. 20 people affected including elderly and children, some injuries reported. Dispatch requested for water pump.",HIGH,FLOOD
